시도,시군구,행정구역,용도지역별,항목,단위,2016 년,2017 년,2018 년,2019 년,2020 년
서울특별시,노원구,서울특별시_노원구,도시지역,면적,㎡,35459862,35595942,35595942,35545790,35546826
서울특별시,노원구,서울특별시_노원구,주거지역,면적,㎡,12693265,13980338,13980338,13928729,13929759
서울특별시,노원구,서울특별시_노원구,주거지역,비율,%,35.8,39.28,39.28,39.19,39.19
서울특별시,노원구,서울특별시_노원구,전용주거_계,면적,㎡,92491,92455,92455,92455,92455
서울특별시,노원구,서울특별시_노원구,전용주거_1종,면적,㎡,13390,13361,13361,13361,13361
서울특별시,노원구,서울특별시_노원구,전용주거_2종,면적,㎡,79101,79094,79094,79094,79094
서울특별시,노원구,서울특별시_노원구,일반주거지역_계,면적,㎡,12207376,13522741,13519476,13467867,13468897
서울특별시,노원구,서울특별시_노원구,일반주거지역_1종,면적,㎡,1188946,1351891,1355487,1355487,1355505
서울특별시,노원구,서울특별시_노원구,일반주거지역_2종,면적,㎡,4398814,4668244,4662601,4662601,4663593
서울특별시,노원구,서울특별시_노원구,일반주거지역_3종,면적,㎡,6619616,7502606,7501388,7449779,7449799
서울특별시,노원구,서울특별시_노원구,준주거지역,면적,㎡,393398,365142,368407,368407,368407
서울특별시,노원구,서울특별시_노원구,상업지역,면적,㎡,568760,589023,589023,590480,590480
서울특별시,노원구,서울특별시_노원구,상업지역,비율,%,1.6,1.65,1.65,1.66,1.66
서울특별시,노원구,서울특별시_노원구,중심상업,면적,㎡,0,0,0,0,0
서울특별시,노원구,서울특별시_노원구,일반상업,면적,㎡,568760,589023,589023,590480,590480
서울특별시,노원구,서울특별시_노원구,근린상업,면적,㎡,0,0,0,0,0
서울특별시,노원구,서울특별시_노원구,유통상업,면적,㎡,0,0,0,0,0
서울특별시,노원구,서울특별시_노원구,공업지역,면적,㎡,0,0,0,0,0
서울특별시,노원구,서울특별시_노원구,공업지역,비율,%,0,0,0,0,0
서울특별시,노원구,서울특별시_노원구,전용공업,면적,㎡,0,0,0,0,0
서울특별시,노원구,서울특별시_노원구,일반공업,면적,㎡,0,0,0,0,0
서울특별시,노원구,서울특별시_노원구,준공업,면적,㎡,0,0,0,0,0
서울특별시,노원구,서울특별시_노원구,녹지지역,면적,㎡,22197837,21026581,21026581,21026581,21026587
서울특별시,노원구,서울특별시_노원구,녹지지역,비율,%,62.6,59.07,59.07,59.15,59.15
서울특별시,노원구,서울특별시_노원구,보전녹지,면적,㎡,0,0,0,0,0
서울특별시,노원구,서울특별시_노원구,자연녹지,면적,㎡,22197837,21026581,21026581,21026581,21026587
서울특별시,노원구,서울특별시_노원구,생산녹지,면적,㎡,0,0,0,0,0
서울특별시,노원구,서울특별시_노원구,미지정지역,면적,㎡,0,0,0,0,0
서울특별시,노원구,서울특별시_노원구,미지정지역,비율,%,0,0,0,0,0
서울특별시,은평구,서울특별시_은평구,도시지역,면적,㎡,29793436,29788522,29788522,29788522,29788522
서울특별시,은평구,서울특별시_은평구,주거지역,면적,㎡,15359287,15365814,15376440,15376440,15376440
서울특별시,은평구,서울특별시_은평구,주거지역,비율,%,51.55,51.58,51.62,51.62,51.62
서울특별시,은평구,서울특별시_은평구,전용주거_계,면적,㎡,796387,796387,796387,796387,796387
서울특별시,은평구,서울특별시_은평구,전용주거_1종,면적,㎡,123485,123485,123485,123485,123485
서울특별시,은평구,서울특별시_은평구,전용주거_2종,면적,㎡,672902,672902,672902,672902,672902
서울특별시,은평구,서울특별시_은평구,일반주거지역_계,면적,㎡,13574314,13578458,13572775,13572775,13572775
서울특별시,은평구,서울특별시_은평구,일반주거지역_1종,면적,㎡,3071756,3072200,3065944,3065944,3065944
서울특별시,은평구,서울특별시_은평구,일반주거지역_2종,면적,㎡,8330992,8415289,8412000,8412000,8412000
서울특별시,은평구,서울특별시_은평구,일반주거지역_3종,면적,㎡,2171566,2090969,2094831,2094831,2094831
서울특별시,은평구,서울특별시_은평구,준주거지역,면적,㎡,988586,990969,1007278,1007278,1007278
서울특별시,은평구,서울특별시_은평구,상업지역,면적,㎡,523842,523842,510002,510002,510002
서울특별시,은평구,서울특별시_은평구,상업지역,비율,%,1.76,1.76,1.71,1.71,1.71
서울특별시,은평구,서울특별시_은평구,중심상업,면적,㎡,0,0,0,0,0
서울특별시,은평구,서울특별시_은평구,일반상업,면적,㎡,424789,424789,410949,410949,410949
서울특별시,은평구,서울특별시_은평구,근린상업,면적,㎡,99053,99053,99053,99053,99053
서울특별시,은평구,서울특별시_은평구,유통상업,면적,㎡,0,0,0,0,0
서울특별시,은평구,서울특별시_은평구,공업지역,면적,㎡,0,0,0,0,0
서울특별시,은평구,서울특별시_은평구,공업지역,비율,%,0,0,0,0,0
서울특별시,은평구,서울특별시_은평구,전용공업,면적,㎡,0,0,0,0,0
서울특별시,은평구,서울특별시_은평구,일반공업,면적,㎡,0,0,0,0,0
서울특별시,은평구,서울특별시_은평구,준공업,면적,㎡,0,0,0,0,0
서울특별시,은평구,서울특별시_은평구,녹지지역,면적,㎡,13910307,13898866,13902080,13902080,13902080
서울특별시,은평구,서울특별시_은평구,녹지지역,비율,%,46.69,46.66,46.67,46.67,46.67
서울특별시,은평구,서울특별시_은평구,보전녹지,면적,㎡,0,0,0,0,0
서울특별시,은평구,서울특별시_은평구,자연녹지,면적,㎡,13910307,13898866,13902080,13902080,13902080
서울특별시,은평구,서울특별시_은평구,생산녹지,면적,㎡,0,0,0,0,0
서울특별시,은평구,서울특별시_은평구,미지정지역,면적,㎡,0,0,0,0,0
서울특별시,은평구,서울특별시_은평구,미지정지역,비율,%,0,0,0,0,0
서울특별시,서대문구,서울특별시_서대문구,도시지역,면적,㎡,17600000,17685973,17685845,17685845,17685845
서울특별시,서대문구,서울특별시_서대문구,주거지역,면적,㎡,15498794,15439372,15439244,15439244,15439244
서울특별시,서대문구,서울특별시_서대문구,주거지역,비율,%,88.06,87.3,87.3,87.3,87.3
서울특별시,서대문구,서울특별시_서대문구,전용주거_계,면적,㎡,299104,354625,354625,354625,354625
서울특별시,서대문구,서울특별시_서대문구,전용주거_1종,면적,㎡,299104,354625,354625,354625,354625
서울특별시,서대문구,서울특별시_서대문구,전용주거_2종,면적,㎡,0,0,0,0,0
서울특별시,서대문구,서울특별시_서대문구,일반주거지역_계,면적,㎡,14888069,14739290,14739162,14739162,14739162
서울특별시,서대문구,서울특별시_서대문구,일반주거지역_1종,면적,㎡,6581507,6589067,6589053,6589053,6589053
서울특별시,서대문구,서울특별시_서대문구,일반주거지역_2종,면적,㎡,5425842,5258277,5258170,5258170,5258170
서울특별시,서대문구,서울특별시_서대문구,일반주거지역_3종,면적,㎡,2880720,2891946,2891939,2891939,2891939
서울특별시,서대문구,서울특별시_서대문구,준주거지역,면적,㎡,311621,345457,345457,345457,345457
서울특별시,서대문구,서울특별시_서대문구,상업지역,면적,㎡,205650,283546,283546,283546,283546
서울특별시,서대문구,서울특별시_서대문구,상업지역,비율,%,1.17,1.6,1.6,1.6,1.6
서울특별시,서대문구,서울특별시_서대문구,중심상업,면적,㎡,0,0,0,0,0
서울특별시,서대문구,서울특별시_서대문구,일반상업,면적,㎡,200050,274391,274391,274391,274391
서울특별시,서대문구,서울특별시_서대문구,근린상업,면적,㎡,5600,9155,9155,9155,9155
서울특별시,서대문구,서울특별시_서대문구,유통상업,면적,㎡,0,0,0,0,0
서울특별시,서대문구,서울특별시_서대문구,공업지역,면적,㎡,0,0,0,0,0
서울특별시,서대문구,서울특별시_서대문구,공업지역,비율,%,0,0,0,0,0
서울특별시,서대문구,서울특별시_서대문구,전용공업,면적,㎡,0,0,0,0,0
서울특별시,서대문구,서울특별시_서대문구,일반공업,면적,㎡,0,0,0,0,0
서울특별시,서대문구,서울특별시_서대문구,준공업,면적,㎡,0,0,0,0,0
서울특별시,서대문구,서울특별시_서대문구,녹지지역,면적,㎡,1895556,1963055,1963055,1963055,1963055
서울특별시,서대문구,서울특별시_서대문구,녹지지역,비율,%,10.77,11.1,11.1,11.1,11.1
서울특별시,서대문구,서울특별시_서대문구,보전녹지,면적,㎡,0,0,0,0,0
서울특별시,서대문구,서울특별시_서대문구,자연녹지,면적,㎡,1895556,1963055,1963055,1963055,1963055
서울특별시,서대문구,서울특별시_서대문구,생산녹지,면적,㎡,0,0,0,0,0
서울특별시,서대문구,서울특별시_서대문구,미지정지역,면적,㎡,0,0,0,0,0
서울특별시,서대문구,서울특별시_서대문구,미지정지역,비율,%,0,0,0,0,0
서울특별시,마포구,서울특별시_마포구,도시지역,면적,㎡,23890251,23890251,23890251,23884089,23883966
서울특별시,마포구,서울특별시_마포구,주거지역,면적,㎡,13399356,13391616,13391126,13383944,13383946
서울특별시,마포구,서울특별시_마포구,주거지역,비율,%,56.09,56.05,56.05,56.04,56.04
서울특별시,마포구,서울특별시_마포구,전용주거_계,면적,㎡,0,0,0,0,0
서울특별시,마포구,서울특별시_마포구,전용주거_1종,면적,㎡,0,0,0,0,0
서울특별시,마포구,서울특별시_마포구,전용주거_2종,면적,㎡,0,0,0,0,0
서울특별시,마포구,서울특별시_마포구,일반주거지역_계,면적,㎡,12615684,12581051,12581051,12600327,12584393
서울특별시,마포구,서울특별시_마포구,일반주거지역_1종,면적,㎡,1003364,1003364,1003364,1002412,1002412
서울특별시,마포구,서울특별시_마포구,일반주거지역_2종,면적,㎡,7846981,7843770,7843770,7825267,7812153
서울특별시,마포구,서울특별시_마포구,일반주거지역_3종,면적,㎡,3765339,3733917,3733917,3772648,3769828
서울특별시,마포구,서울특별시_마포구,준주거지역,면적,㎡,783672,810565,810075,783617,799553
서울특별시,마포구,서울특별시_마포구,상업지역,면적,㎡,932448,940188,940188,940109,940109
서울특별시,마포구,서울특별시_마포구,상업지역,비율,%,3.9,3.94,3.94,3.94,3.94
서울특별시,마포구,서울특별시_마포구,중심상업,면적,㎡,37262,37262,37262,37262,37262
서울특별시,마포구,서울특별시_마포구,일반상업,면적,㎡,753951,757236,757236,757216,757216
서울특별시,마포구,서울특별시_마포구,근린상업,면적,㎡,84673,89128,89128,89069,89069
서울특별시,마포구,서울특별시_마포구,유통상업,면적,㎡,56562,56562,56562,56562,56562
서울특별시,마포구,서울특별시_마포구,공업지역,면적,㎡,0,0,0,0,0
서울특별시,마포구,서울특별시_마포구,공업지역,비율,%,0,0,0,0,0
서울특별시,마포구,서울특별시_마포구,전용공업,면적,㎡,0,0,0,0,0
서울특별시,마포구,서울특별시_마포구,일반공업,면적,㎡,0,0,0,0,0
서울특별시,마포구,서울특별시_마포구,준공업,면적,㎡,0,0,0,0,0
서울특별시,마포구,서울특별시_마포구,녹지지역,면적,㎡,9558447,9558447,9558937,9560036,9559911
서울특별시,마포구,서울특별시_마포구,녹지지역,비율,%,40.01,40.01,40.01,40.03,40.03
서울특별시,마포구,서울특별시_마포구,보전녹지,면적,㎡,0,0,0,0,0
서울특별시,마포구,서울특별시_마포구,자연녹지,면적,㎡,9558447,9558447,9558937,9560036,9559911
서울특별시,마포구,서울특별시_마포구,생산녹지,면적,㎡,0,0,0,0,0
서울특별시,마포구,서울특별시_마포구,미지정지역,면적,㎡,0,0,0,0,0
서울특별시,마포구,서울특별시_마포구,미지정지역,비율,%,0,0,0,0,0
서울특별시,양천구,서울특별시_양천구,도시지역,면적,㎡,17410000,17469613,17469613,17469613,17469613
서울특별시,양천구,서울특별시_양천구,주거지역,면적,㎡,12731777,12536636,12536636,12536636,12536636
서울특별시,양천구,서울특별시_양천구,주거지역,비율,%,73.13,71.76,71.76,71.76,71.76
서울특별시,양천구,서울특별시_양천구,전용주거_계,면적,㎡,0,0,0,0,0
서울특별시,양천구,서울특별시_양천구,전용주거_1종,면적,㎡,0,0,0,0,0
서울특별시,양천구,서울특별시_양천구,전용주거_2종,면적,㎡,0,0,0,0,0
서울특별시,양천구,서울특별시_양천구,일반주거지역_계,면적,㎡,12346449,12201316,12201316,12201316,12201316
서울특별시,양천구,서울특별시_양천구,일반주거지역_1종,면적,㎡,1223217,1336705,1336705,1336705,1336705
서울특별시,양천구,서울특별시_양천구,일반주거지역_2종,면적,㎡,5847709,5917025,5917025,5917025,5917025
서울특별시,양천구,서울특별시_양천구,일반주거지역_3종,면적,㎡,5275523,4947586,4947586,4947586,4947586
서울특별시,양천구,서울특별시_양천구,준주거지역,면적,㎡,385328,335320,335320,335320,335320
서울특별시,양천구,서울특별시_양천구,상업지역,면적,㎡,623188,796830,796830,796830,796830
서울특별시,양천구,서울특별시_양천구,상업지역,비율,%,3.58,4.56,4.56,4.56,4.56
서울특별시,양천구,서울특별시_양천구,중심상업,면적,㎡,0,0,0,0,0
서울특별시,양천구,서울특별시_양천구,일반상업,면적,㎡,560000,733026,733026,733026,733026
서울특별시,양천구,서울특별시_양천구,근린상업,면적,㎡,63188,63804,63804,63804,63804
서울특별시,양천구,서울특별시_양천구,유통상업,면적,㎡,0,0,0,0,0
서울특별시,양천구,서울특별시_양천구,공업지역,면적,㎡,73561,92872,92872,92872,92872
서울특별시,양천구,서울특별시_양천구,공업지역,비율,%,0.42,0.53,0.53,0.53,0.53
서울특별시,양천구,서울특별시_양천구,전용공업,면적,㎡,0,0,0,0,0
서울특별시,양천구,서울특별시_양천구,일반공업,면적,㎡,0,0,0,0,0
서울특별시,양천구,서울특별시_양천구,준공업,면적,㎡,73561,92872,92872,92872,92872
서울특별시,양천구,서울특별시_양천구,녹지지역,면적,㎡,3981474,4043275,4043275,4043275,4043275
서울특별시,양천구,서울특별시_양천구,녹지지역,비율,%,22.87,23.14,23.14,23.14,23.14
