시도,시군구,행정구역,연령별,항목,X2016
부산광역시,수영구,부산광역시_수영구,50~54세,내국인_여자(명),7144
부산광역시,수영구,부산광역시_수영구,50~54세,내국인_성비,83.9
부산광역시,수영구,부산광역시_수영구,55~59세,총인구(명),16202
부산광역시,수영구,부산광역시_수영구,55~59세,총인구_남자(명),7141
부산광역시,수영구,부산광역시_수영구,55~59세,총인구_여자(명),9061
부산광역시,수영구,부산광역시_수영구,55~59세,총인구_성비,78.8
부산광역시,수영구,부산광역시_수영구,55~59세,내국인(명),16129
부산광역시,수영구,부산광역시_수영구,55~59세,내국인_남자(명),7112
부산광역시,수영구,부산광역시_수영구,55~59세,내국인_여자(명),9017
부산광역시,수영구,부산광역시_수영구,55~59세,내국인_성비,78.9
부산광역시,수영구,부산광역시_수영구,60~64세,총인구(명),14366
부산광역시,수영구,부산광역시_수영구,60~64세,총인구_남자(명),6585
부산광역시,수영구,부산광역시_수영구,60~64세,총인구_여자(명),7781
부산광역시,수영구,부산광역시_수영구,60~64세,총인구_성비,84.6
부산광역시,수영구,부산광역시_수영구,60~64세,내국인(명),14306
부산광역시,수영구,부산광역시_수영구,60~64세,내국인_남자(명),6558
부산광역시,수영구,부산광역시_수영구,60~64세,내국인_여자(명),7748
부산광역시,수영구,부산광역시_수영구,60~64세,내국인_성비,84.6
부산광역시,수영구,부산광역시_수영구,65~69세,총인구(명),10996
부산광역시,수영구,부산광역시_수영구,65~69세,총인구_남자(명),5078
부산광역시,수영구,부산광역시_수영구,65~69세,총인구_여자(명),5918
부산광역시,수영구,부산광역시_수영구,65~69세,총인구_성비,85.8
부산광역시,수영구,부산광역시_수영구,65~69세,내국인(명),10969
부산광역시,수영구,부산광역시_수영구,65~69세,내국인_남자(명),5066
부산광역시,수영구,부산광역시_수영구,65~69세,내국인_여자(명),5903
부산광역시,수영구,부산광역시_수영구,65~69세,내국인_성비,85.8
부산광역시,수영구,부산광역시_수영구,70~74세,총인구(명),7939
부산광역시,수영구,부산광역시_수영구,70~74세,총인구_남자(명),3782
부산광역시,수영구,부산광역시_수영구,70~74세,총인구_여자(명),4157
부산광역시,수영구,부산광역시_수영구,70~74세,총인구_성비,91
부산광역시,수영구,부산광역시_수영구,70~74세,내국인(명),7933
부산광역시,수영구,부산광역시_수영구,70~74세,내국인_남자(명),3777
부산광역시,수영구,부산광역시_수영구,70~74세,내국인_여자(명),4156
부산광역시,수영구,부산광역시_수영구,70~74세,내국인_성비,90.9
부산광역시,수영구,부산광역시_수영구,75~79세,총인구(명),5855
부산광역시,수영구,부산광역시_수영구,75~79세,총인구_남자(명),2570
부산광역시,수영구,부산광역시_수영구,75~79세,총인구_여자(명),3285
부산광역시,수영구,부산광역시_수영구,75~79세,총인구_성비,78.2
부산광역시,수영구,부산광역시_수영구,75~79세,내국인(명),5843
부산광역시,수영구,부산광역시_수영구,75~79세,내국인_남자(명),2567
부산광역시,수영구,부산광역시_수영구,75~79세,내국인_여자(명),3276
부산광역시,수영구,부산광역시_수영구,75~79세,내국인_성비,78.4
부산광역시,수영구,부산광역시_수영구,80~84세,총인구(명),3412
부산광역시,수영구,부산광역시_수영구,80~84세,총인구_남자(명),1250
부산광역시,수영구,부산광역시_수영구,80~84세,총인구_여자(명),2162
부산광역시,수영구,부산광역시_수영구,80~84세,총인구_성비,57.8
부산광역시,수영구,부산광역시_수영구,80~84세,내국인(명),3406
부산광역시,수영구,부산광역시_수영구,80~84세,내국인_남자(명),1248
부산광역시,수영구,부산광역시_수영구,80~84세,내국인_여자(명),2158
부산광역시,수영구,부산광역시_수영구,80~84세,내국인_성비,57.8
부산광역시,수영구,부산광역시_수영구,85세이상,총인구(명),2286
부산광역시,수영구,부산광역시_수영구,85세이상,총인구_남자(명),603
부산광역시,수영구,부산광역시_수영구,85세이상,총인구_여자(명),1683
부산광역시,수영구,부산광역시_수영구,85세이상,총인구_성비,35.8
부산광역시,수영구,부산광역시_수영구,85세이상,내국인(명),2282
부산광역시,수영구,부산광역시_수영구,85세이상,내국인_남자(명),602
부산광역시,수영구,부산광역시_수영구,85세이상,내국인_여자(명),1680
부산광역시,수영구,부산광역시_수영구,85세이상,내국인_성비,35.8
부산광역시,수영구,부산광역시_수영구,85~89세,총인구(명),1683
부산광역시,수영구,부산광역시_수영구,85~89세,총인구_남자(명),473
부산광역시,수영구,부산광역시_수영구,85~89세,총인구_여자(명),1210
부산광역시,수영구,부산광역시_수영구,85~89세,총인구_성비,39.1
부산광역시,수영구,부산광역시_수영구,85~89세,내국인(명),1683
부산광역시,수영구,부산광역시_수영구,85~89세,내국인_남자(명),473
부산광역시,수영구,부산광역시_수영구,85~89세,내국인_여자(명),1210
부산광역시,수영구,부산광역시_수영구,85~89세,내국인_성비,39.1
부산광역시,수영구,부산광역시_수영구,90~94세,총인구(명),514
부산광역시,수영구,부산광역시_수영구,90~94세,총인구_남자(명),110
부산광역시,수영구,부산광역시_수영구,90~94세,총인구_여자(명),404
부산광역시,수영구,부산광역시_수영구,90~94세,총인구_성비,27.2
부산광역시,수영구,부산광역시_수영구,90~94세,내국인(명),512
부산광역시,수영구,부산광역시_수영구,90~94세,내국인_남자(명),110
부산광역시,수영구,부산광역시_수영구,90~94세,내국인_여자(명),402
부산광역시,수영구,부산광역시_수영구,90~94세,내국인_성비,27.4
부산광역시,수영구,부산광역시_수영구,95~99세,총인구(명),83
부산광역시,수영구,부산광역시_수영구,95~99세,총인구_남자(명),20
부산광역시,수영구,부산광역시_수영구,95~99세,총인구_여자(명),63
부산광역시,수영구,부산광역시_수영구,95~99세,총인구_성비,31.7
부산광역시,수영구,부산광역시_수영구,95~99세,내국인(명),81
부산광역시,수영구,부산광역시_수영구,95~99세,내국인_남자(명),19
부산광역시,수영구,부산광역시_수영구,95~99세,내국인_여자(명),62
부산광역시,수영구,부산광역시_수영구,95~99세,내국인_성비,30.6
부산광역시,수영구,부산광역시_수영구,100세이상,총인구(명),6
부산광역시,수영구,부산광역시_수영구,100세이상,총인구_남자(명),X
부산광역시,수영구,부산광역시_수영구,100세이상,총인구_여자(명),6
부산광역시,수영구,부산광역시_수영구,100세이상,총인구_성비,0
부산광역시,수영구,부산광역시_수영구,100세이상,내국인(명),6
부산광역시,수영구,부산광역시_수영구,100세이상,내국인_남자(명),X
부산광역시,수영구,부산광역시_수영구,100세이상,내국인_여자(명),6
부산광역시,수영구,부산광역시_수영구,100세이상,내국인_성비,0
부산광역시,수영구,부산광역시_수영구,15세미만,총인구(명),17094
부산광역시,수영구,부산광역시_수영구,15세미만,총인구_남자(명),8804
부산광역시,수영구,부산광역시_수영구,15세미만,총인구_여자(명),8290
부산광역시,수영구,부산광역시_수영구,15세미만,총인구_성비,106.2
부산광역시,수영구,부산광역시_수영구,15세미만,내국인(명),17017
부산광역시,수영구,부산광역시_수영구,15세미만,내국인_남자(명),8762
부산광역시,수영구,부산광역시_수영구,15세미만,내국인_여자(명),8255
부산광역시,수영구,부산광역시_수영구,15세미만,내국인_성비,106.1
부산광역시,수영구,부산광역시_수영구,15~64세,총인구(명),125085
부산광역시,수영구,부산광역시_수영구,15~64세,총인구_남자(명),60121
부산광역시,수영구,부산광역시_수영구,15~64세,총인구_여자(명),64964
부산광역시,수영구,부산광역시_수영구,15~64세,총인구_성비,92.5
부산광역시,수영구,부산광역시_수영구,15~64세,내국인(명),123792
부산광역시,수영구,부산광역시_수영구,15~64세,내국인_남자(명),59502
부산광역시,수영구,부산광역시_수영구,15~64세,내국인_여자(명),64290
부산광역시,수영구,부산광역시_수영구,15~64세,내국인_성비,92.6
부산광역시,수영구,부산광역시_수영구,65세이상,총인구(명),30488
부산광역시,수영구,부산광역시_수영구,65세이상,총인구_남자(명),13283
부산광역시,수영구,부산광역시_수영구,65세이상,총인구_여자(명),17205
부산광역시,수영구,부산광역시_수영구,65세이상,총인구_성비,77.2
부산광역시,수영구,부산광역시_수영구,65세이상,내국인(명),30433
부산광역시,수영구,부산광역시_수영구,65세이상,내국인_남자(명),13260
부산광역시,수영구,부산광역시_수영구,65세이상,내국인_여자(명),17173
부산광역시,수영구,부산광역시_수영구,65세이상,내국인_성비,77.2
부산광역시,수영구,부산광역시_수영구,평균연령,총인구(명),44.4
부산광역시,수영구,부산광역시_수영구,평균연령,총인구_남자(명),43
부산광역시,수영구,부산광역시_수영구,평균연령,총인구_여자(명),45.6
부산광역시,수영구,부산광역시_수영구,평균연령,내국인(명),44.4
부산광역시,수영구,부산광역시_수영구,평균연령,내국인_남자(명),43
부산광역시,수영구,부산광역시_수영구,평균연령,내국인_여자(명),45.7
부산광역시,수영구,부산광역시_수영구,중위연령,총인구(명),45.5
부산광역시,수영구,부산광역시_수영구,중위연령,총인구_남자(명),43.7
부산광역시,수영구,부산광역시_수영구,중위연령,총인구_여자(명),47.2
부산광역시,수영구,부산광역시_수영구,중위연령,내국인(명),45.7
부산광역시,수영구,부산광역시_수영구,중위연령,내국인_남자(명),43.9
부산광역시,수영구,부산광역시_수영구,중위연령,내국인_여자(명),47.3
부산광역시,사상구,부산광역시_사상구,합계,총인구(명),235080
부산광역시,사상구,부산광역시_사상구,합계,총인구_남자(명),118502
부산광역시,사상구,부산광역시_사상구,합계,총인구_여자(명),116578
부산광역시,사상구,부산광역시_사상구,합계,총인구_성비,101.7
부산광역시,사상구,부산광역시_사상구,합계,내국인(명),229653
부산광역시,사상구,부산광역시_사상구,합계,내국인_남자(명),115426
부산광역시,사상구,부산광역시_사상구,합계,내국인_여자(명),114227
부산광역시,사상구,부산광역시_사상구,합계,내국인_성비,101
부산광역시,사상구,부산광역시_사상구,0~4세,총인구(명),8809
부산광역시,사상구,부산광역시_사상구,0~4세,총인구_남자(명),4473
